date,symbol,factor,fwd_ret_1,fwd_ret_5,fwd_ret_10,fwd_ret_20,fwd_ret
2020-01-02,S024,0.47751680887587267,0.27370893071443647,0.3866180998010844,0.9769848574468201,-0.20202617365020778,0.27370893071443647
2020-01-02,S025,-0.045467962752616706,-0.09337896280131924,-0.039076832911952755,-0.4698804941935223,-0.3292790734925527,-0.09337896280131924
2020-01-02,S026,-0.31288880549679987,-0.0705543971499055,-0.06801974274962418,0.8471651675837845,-0.4556924341486938,-0.0705543971499055
2020-01-02,S027,1.150357952570607,1.1186267447327425,0.4472271921577704,0.14770021028618974,-0.5035041827680907,1.1186267447327425
2020-01-02,S028,-1.703469291640148,-0.9836636267024936,-1.0543215861777049,-0.1640844792846249,-0.10591595685893834,-0.9836636267024936
2020-01-02,S029,1.3592248228469155,1.6718579661349007,0.3477432890602518,0.09990484278575851,-0.2833039224516397,1.6718579661349007
2020-01-02,S030,-0.23717120141062215,-0.494957511242494,-0.5018167826620686,0.42882604334296137,0.30592171948773217,-0.494957511242494
2020-01-02,S031,0.5713712180313353,0.5291569664284107,1.4713245022091637,-0.1966185778293294,-0.23314599830951918,0.5291569664284107
2020-01-02,S032,0.9949445557770422,0.7743790246546673,0.6924391577777664,0.05041140409207409,-0.10324764539109388,0.7743790246546673
2020-01-02,S033,0.36852277850360127,0.1577587374003485,0.37984688630034835,0.31935395358445845,0.0065448537377642245,0.1577587374003485
2020-01-02,S034,-1.2607813645361134,-1.6018605515718396,-0.3534041240316296,-0.6693188347067889,-0.2917301299549881,-1.6018605515718396
2020-01-02,S035,-0.7769064735965026,-0.43507563078371436,-0.5988887250220836,0.03722846066755156,0.1704250852052575,-0.43507563078371436
2020-01-02,S036,-0.14826970993972546,-0.19168792688901776,-0.3971776089159656,0.03592752587633173,0.5569201066303922,-0.19168792688901776
2020-01-02,S037,0.38749148037838166,0.3529950041244697,0.2435472218716968,-0.3230990054086394,0.30335080924776736,0.3529950041244697
2020-01-02,S038,-0.2577866877389986,-0.15242096245034953,-0.49581505361916184,0.22894939071781958,-0.528626082687975,-0.15242096245034953
2020-01-02,S039,-0.001010445239892875,0.6012567022552759,-0.14290454151030596,0.32182929479689015,0.5153304945402637,0.6012567022552759
2020-01-02,S040,-0.05492937182268329,0.03129507533291878,0.14885122706971438,-0.038008204255046814,0.2936077417926265,0.03129507533291878
2020-01-02,S041,0.9060728531232921,0.8029616652549207,1.1621420415191568,0.005366574995512102,0.30193969127553244,0.8029616652549207
2020-01-02,S042,-0.14319662967245325,-0.5894993022989468,0.2088209999304339,-0.4962523567519682,0.43352361401164463,-0.5894993022989468
2020-01-02,S043,0.40849767212150373,0.02964606344964632,0.4866228129103779,0.04393785185445367,-0.16429881038816824,0.02964606344964632
2020-01-02,S044,-0.40219336534385963,-0.4168919130588648,-0.6799884998096571,0.29198820204464154,-0.22003061726134254,-0.4168919130588648
2020-01-02,S045,-0.2732828031422106,-0.8051813927488513,0.16949500448458102,-0.39273929792353957,-0.17199365185493598,-0.8051813927488513
2020-01-02,S046,-2.0988276733154323,-1.6069284175856373,-1.0837589183881922,-0.7161127437223187,0.09560693939614444,-1.6069284175856373
2020-01-02,S047,0.32138010408878653,0.2335591402046255,0.6316448603724477,0.224197971976288,0.03958856290279562,0.2335591402046255
2020-01-02,S048,-0.18995255730476607,0.07993330383422209,0.04449849830410503,-0.4810937414469142,-0.3826566712675778,0.07993330383422209
2020-01-02,S049,-0.3846906951252858,-0.2728719130156612,-0.6181311122406741,-0.017187543898935155,-0.23363848922016728,-0.2728719130156612
2020-01-03,S000,-0.6381754775764423,-0.7297988469523303,-0.5303742618672569,-0.58876205872162,0.4953462348853251,-0.7297988469523303
2020-01-03,S001,0.1223546693868815,0.787661985932381,-0.5703760912810426,-0.5005860837706851,-0.5096792935774752,0.787661985932381
2020-01-03,S002,0.9216627202677564,0.43959159543362286,0.31025026397022964,-0.16858770146799698,-0.309572970351315,0.43959159543362286
2020-01-03,S003,0.7138781598126612,1.5149348136921508,0.09110660859262001,0.404513933570412,0.1856559583279757,1.5149348136921508
2020-01-03,S004,0.912568227559586,0.7810789529972836,0.6423114883248444,-0.36721632882092287,0.018607352261179447,0.7810789529972836
2020-01-03,S005,-0.4879799210799645,-0.0931774892613556,-0.17779871998389035,0.01421915963853343,0.45281072899881014,-0.0931774892613556
2020-01-03,S006,0.4525553195619469,0.2985522656053673,0.35204974646377096,0.3571855697038181,-0.06552232256683918,0.2985522656053673
2020-01-03,S007,0.15359612103051878,-0.4888186206678909,0.2524395419096542,-0.235508942275429,-0.3692677779021953,-0.4888186206678909
2020-01-03,S008,0.6452326969652945,0.5135191769858216,0.7540973081705361,-0.36361107869147646,0.49316635000197856,0.5135191769858216
2020-01-03,S009,0.542961960892684,-0.12243709984234186,0.04403288405439465,0.5881768244943142,0.019282418407849927,-0.12243709984234186
2020-01-03,S010,-0.12096450379079968,0.03222496123021788,-0.0739618221795856,0.01882706624898673,-0.22462254695138292,0.03222496123021788
2020-01-03,S011,0.0012741900283139568,-0.058018297780033555,-0.15450260699536822,-0.4500955740424882,-0.0007073941471000386,-0.058018297780033555
2020-01-03,S012,0.6662440463386256,0.5979343174283686,0.0429959901084665,0.7114923211635118,0.2838278257099085,0.5979343174283686
2020-01-03,S013,-0.4377020025765258,-0.5435310318393434,0.059028261452832964,0.49792513380725484,0.19126623548542418,-0.5435310318393434
2020-01-03,S014,-0.7679827088097256,-0.7696391375832784,-0.21695740460071233,-0.07343113267376325,0.33780753064586044,-0.7696391375832784
2020-01-03,S015,0.13330058819006751,0.2684602541184793,-0.31159584962668807,0.0411238979181273,-0.07413438325213023,0.2684602541184793
2020-01-03,S016,-1.7905931363280045,-1.941316714317972,-1.3056673099260707,-0.08638035875376365,-0.1333738063237071,-1.941316714317972
2020-01-03,S017,-0.9204575889882466,-0.5127515677180844,0.3934575563521441,0.024298579911124968,0.6014271833770612,-0.5127515677180844
2020-01-03,S018,0.1438291453947782,0.2732611755745691,0.13009297778966766,0.47840090367496435,0.10468834573130657,0.2732611755745691
2020-01-03,S019,-0.17959772324473333,-0.02847892997834736,-0.0034417596027611908,-0.1311186069714193,-0.5428628909513558,-0.02847892997834736
2020-01-03,S020,-0.8044776616982957,-0.2492976371687472,-0.6366551353870843,0.40441987172748095,0.1591512324802908,-0.2492976371687472
2020-01-03,S021,-0.3753651714370922,-0.7252465487198037,-0.24960781076162386,-0.14426083791554034,0.12016735822130031,-0.7252465487198037
2020-01-03,S022,0.4470117056606333,0.2936250278501526,0.5632988587057083,0.28800554982080306,-0.1176024358158488,0.2936250278501526
2020-01-03,S023,0.7087321927170784,0.2558389740914288,-0.10260810129297643,0.37854067791652446,0.11106795918345018,0.2558389740914288
2020-01-03,S024,-0.5190025630752961,-0.23481177082652416,-0.1268748499196327,-0.49110187200196237,-0.12541960240045472,-0.23481177082652416
2020-01-03,S025,-1.0755552849560814,-0.5417541953128087,-0.2374511985907014,-0.14551231522864555,-0.6126955430171153,-0.5417541953128087
2020-01-03,S026,0.051946764553322894,0.8436549882008716,0.03094376242163404,-0.06568847718286479,0.04503049006848634,0.8436549882008716
2020-01-03,S027,2.0686814393404918,1.0770143854458256,1.3081666486696604,0.7736558769397772,-0.09300933387433097,1.0770143854458256
2020-01-03,S028,-1.6886566027827152,-0.6617913424497129,-0.45735660370845577,0.017395705293670682,-0.2558072223997624,-0.6617913424497129
2020-01-03,S029,-0.4157023717508162,0.32451799092537625,0.043051035106563246,-0.025418535849709892,0.13899538212138157,0.32451799092537625
2020-01-03,S030,-0.25793533915878203,0.25902557907664225,-0.11614273694422857,-0.13328777076257484,-0.240824222157386,0.25902557907664225
2020-01-03,S031,0.9943715069466035,0.9406941124548325,-0.2173272253603003,-0.10039182140399419,0.0047670310399851,0.9406941124548325
2020-01-03,S032,0.3273023008574629,0.038938782646294245,-0.17800274464006915,0.5589605311457847,-0.6001747739886071,0.038938782646294245
2020-01-03,S033,0.7783420895243746,1.180223628041047,0.4974138199492397,0.39876409078194275,-0.21807137284805023,1.180223628041047
2020-01-03,S034,-1.4643063188002523,-0.6615153470905029,-0.8677727092345262,-0.6882502083563141,0.1800385118923276,-0.6615153470905029
2020-01-03,S035,-1.157395727127615,-1.5760093721885453,-0.44309250331196126,-0.43507276547902507,-0.0730020902597582,-1.5760093721885453
2020-01-03,S036,-1.0791002395963631,-1.0554510603133045,0.007168821208143716,-0.301465580386742,-0.022815895264452095,-1.0554510603133045
2020-01-03,S037,-0.8332348190664847,-0.8531702882633436,-0.7588958957516019,-0.2964796190480474,-0.2592143213029249,-0.8531702882633436
2020-01-03,S038,-0.19714467243745723,0.017619774470815724,-0.042194695304618626,0.051254193930639375,-0.03839944730021909,0.017619774470815724
2020-01-03,S039,0.7400248618060153,1.4758808759933173,0.33150973690311686,0.39189166632727285,-0.23979151512601504,1.4758808759933173
2020-01-03,S040,-0.18206810409676488,-0.22911634877684928,-0.07275328062134905,0.4091838614105721,-0.20907864387721883,-0.22911634877684928
2020-01-03,S041,0.1926048023415422,0.6209115979754666,-0.09531316052015033,-0.09412147468707824,0.3311937592425359,0.6209115979754666
2020-01-03,S042,-0.1575325117394316,-0.517378521536268,-1.3687869376786241,-0.48943228793005444,0.19674847323808523,-0.517378521536268
2020-01-03,S043,-0.6549255422934337,-0.8271179752835712,-0.3648225073311662,-0.3027175748288385,-0.22862186275114424,-0.8271179752835712
2020-01-03,S044,0.8794607827221899,1.173365077868832,-0.011523463967830883,0.3427352859448596,0.017417623685605888,1.173365077868832
2020-01-03,S045,-0.6759762462480108,-0.8384134230716305,-0.004408765965998707,0.4165919240436948,0.3113270261690458,-0.8384134230716305
2020-01-03,S046,-1.1832008394144204,-0.980153229857967,-1.1409310735549478,-0.42124146620066094,-0.5367686042966413,-0.980153229857967
2020-01-03,S047,-0.08329394988519578,0.07174171771621062,-0.34420570034912545,-0.2458268723226766,0.6068318525121081,0.07174171771621062
2020-01-03,S048,1.3279470765392332,1.2473218223600595,0.36294017973405923,0.36415657095797316,0.31425100182516197,1.2473218223600595
2020-01-03,S049,0.08716366964183894,0.5061373904128791,-0.26329179776364586,0.1528901262592001,0.25663786677506295,0.5061373904128791
2020-01-06,S000,-0.0021122077400942962,-0.2999588775380272,0.23800259036107166,0.26429402326374984,-0.31375389397343273,-0.2999588775380272
2020-01-06,S001,-0.5564624665000524,-0.34985620721985433,-0.3207324990824229,-0.26547364560507236,0.14389705246738788,-0.34985620721985433
2020-01-06,S002,-0.6526788488973276,-0.721492575904572,-0.13748037569432303,-0.28159045719731673,0.3807163598412759,-0.721492575904572
2020-01-06,S003,0.275840928073281,0.44494596870376385,0.09861590552281456,-0.16901611598823962,0.5487142708561328,0.44494596870376385
2020-01-06,S004,1.94015458474217,1.3892036587112373,1.0327273230320995,0.36619096319587635,-0.07810718376160534,1.3892036587112373
2020-01-06,S005,0.6405763157984227,0.5095511283985119,-0.2721332978441564,0.8677543733704999,0.0022432838113591,0.5095511283985119
2020-01-06,S006,-2.186794767683784,-1.5543081124023683,-0.8182888975365671,-0.5419071804102933,-0.27542118568884466,-1.5543081124023683
2020-01-06,S007,-0.7610389321969013,-0.431230346860633,-0.769576094182556,0.1673932962402024,0.1020066192793379,-0.431230346860633
2020-01-06,S008,1.0097852143513804,1.0793208865941537,0.5775048294110362,0.3649136299213413,-0.39695744767395663,1.0793208865941537
2020-01-06,S009,-0.6301310210730656,-0.6098726494748941,-0.643900174950093,0.050437802583187794,-0.41107670910435107,-0.6098726494748941
2020-01-06,S010,0.3011790879609046,-0.03137149124606961,0.37485752842842157,0.17770878757438574,-0.19514563472906923,-0.03137149124606961
2020-01-06,S011,-0.43099090485091474,0.44682432030599756,-0.011206311591690776,0.03781679216675267,0.024888404229784753,0.44682432030599756
2020-01-06,S012,-0.7573042586794508,-0.4172988247585352,-0.5415424410920593,0.2947711279821933,0.27393965348823457,-0.4172988247585352
2020-01-06,S013,-0.30796298801768474,-0.760233182858835,-0.3935603645724044,-0.21917040615078082,-0.12894692205758806,-0.760233182858835
2020-01-06,S014,-0.32334425487813406,-0.48017528366314455,-0.3172940696788835,-0.6283123730397372,-0.42468017837015243,-0.48017528366314455
2020-01-06,S015,3.1340413488238887,2.631639184279669,1.4841766461399197,0.15640311358258557,0.01878296513070951,2.631639184279669
2020-01-06,S016,0.19367414739397892,0.3573884976217626,-0.07022512798397527,0.45318234501181454,-0.12000616369123049,0.3573884976217626
2020-01-06,S017,-2.1416925708773973,-1.721290881333786,-0.8330585824757905,-0.5316569018913384,-0.8807183849877018,-1.721290881333786
2020-01-06,S018,1.3049914790174726,0.4641440650306238,0.5860565081457823,0.7018029830582991,0.05582369746149361,0.4641440650306238
2020-01-06,S019,-0.7024661622169515,-0.830517937908982,-0.6593717680363389,-0.24126774329213604,0.5653964511008622,-0.830517937908982
2020-01-06,S020,-0.5980513862833242,-0.5777397640028129,-0.07714827422375417,0.13923171423349678,-0.5454231226721344,-0.5777397640028129
2020-01-06,S021,-0.4432930286016458,0.01746695708410645,-0.17320479986079446,-0.3187455492936346,-0.1761537116601161,0.01746695708410645
2020-01-06,S022,0.6579653993998303,0.12359480655854821,0.6537574662536647,0.12573008658950252,-0.12746019890516136,0.12359480655854821
2020-01-06,S023,0.35801916340365336,0.3530164259015035,-0.13121864147735746,-0.1235489593593411,0.23931249851932623,0.3530164259015035
2020-01-06,S024,0.3413333676119465,0.13460628843708067,-0.3269607161736867,-0.4707939848092623,0.038063361387938144,0.13460628843708067
2020-01-06,S025,1.4447581296090952,2.049205245086493,0.7159410141814045,1.1974557587155295,0.4753965104488417,2.049205245086493
2020-01-06,S026,-0.5379891509859408,-0.8534513223779212,0.1745064665273977,-0.19965899722143488,0.18714201420445692,-0.8534513223779212
2020-01-06,S027,-0.05980364937941096,-0.14477847089711635,0.28637120884727635,0.17547929935625545,0.058310410595256566,-0.14477847089711635
2020-01-06,S028,1.9496704150558195,1.5824954123427672,0.8599197271406019,0.6312458443620419,-0.09418538336532581,1.5824954123427672
2020-01-06,S029,1.2257866737850043,1.0680606016673775,0.7499070499317264,0.5685559646952101,0.4562483925491045,1.0680606016673775
2020-01-06,S030,1.535985271801068,1.7990839537006658,1.1507993561271457,0.4018606283037874,-0.15440040343654393,1.7990839537006658
2020-01-06,S031,0.9627033549282497,1.7369383215310656,0.23700570197035584,0.2665535512517757,-0.19863036685907978,1.7369383215310656
2020-01-06,S032,0.2959325840324766,0.48370494849654494,-0.13573834265788415,-0.09194886656048568,0.31083817540671377,0.48370494849654494
2020-01-06,S033,0.862096390736401,0.5297690844438827,-0.12813257411938778,1.0089115242896658,-0.3550160845458036,0.5297690844438827
2020-01-06,S034,0.9566258861920819,0.9302417120799464,0.7703669626652402,0.30891210174316874,0.46977146720890806,0.9302417120799464
2020-01-06,S035,-1.3847750645949957,-1.0532472612632164,-0.7395225758925668,-0.3503522657727066,0.5918178374379629,-1.0532472612632164
2020-01-06,S036,2.4925873126994906,1.9885083168891675,0.22371873219716665,0.6984976581968694,0.21273995077485716,1.9885083168891675
2020-01-06,S037,0.3933938506606148,0.45340498268782026,-0.495082777853216,-0.44829942085931096,0.10479431486434265,0.45340498268782026
2020-01-06,S038,0.8127543140524175,1.1433440896492857,0.5906851530166499,0.5384817056590119,-0.0029408197305897284,1.1433440896492857
2020-01-06,S039,-0.01978872724951492,0.48559485572730965,0.2746278387942889,-0.06696997091902496,0.7395223062810093,0.48559485572730965
2020-01-06,S040,-0.6045845824694726,-0.7753866169057949,-0.7484850089759083,-0.2542799339193165,0.25813328245715916,-0.7753866169057949
2020-01-06,S041,-0.7597452863525191,-0.4395976542781064,-0.2634722820412905,0.2830310707488153,0.2754846608996157,-0.4395976542781064
2020-01-06,S042,-0.44513275334214786,-0.5230510140450926,-0.17111187084884172,-0.22493015039371075,0.6124704550589173,-0.5230510140450926
2020-01-06,S043,-1.1605871996237365,-1.2930005558784,-1.1093396342660626,-0.073269918064329,-0.5446599683964777,-1.2930005558784
2020-01-06,S044,0.21789043898444202,0.47070466856811743,1.0464663491563784,0.12490540828429181,0.42533715677964695,0.47070466856811743
2020-01-06,S045,-1.4758386890245743,-1.2647649243133738,-0.5676009707096257,0.42806784778179857,0.24261962825131392,-1.2647649243133738
2020-01-06,S046,-1.6895396932123818,-0.5122552146567579,-0.5730455966704351,-0.10420809332884656,-0.39736143689732684,-0.5122552146567579
2020-01-06,S047,-0.692938623719979,-0.6327803794554863,-0.537090924180921,0.07152088420191333,-0.008062670336043,-0.6327803794554863
2020-01-06,S048,2.4281837422289287,1.8613071291295364,0.9483706661128447,0.7327276021835336,-0.07271753507295736,1.8613071291295364
2020-01-06,S049,0.12905452811601686,-0.5414739389743319,0.3340292020704347,-0.27401287856275863,-0.4223260741667157,-0.5414739389743319
2020-01-07,S000,-0.22599798034314472,-0.21923192922476567,0.08180114038829175,0.11414300738449945,0.2865286930211613,-0.21923192922476567
2020-01-07,S001,0.8950138384353357,0.9551711142712715,0.6440225857891799,0.32875905004960526,0.13651945246573013,0.9551711142712715
2020-01-07,S002,0.7643732094012149,0.34435791609861005,0.08920259892629387,-0.3320564990920387,0.06541139938989973,0.34435791609861005
2020-01-07,S003,0.662439251700863,0.6976527603543523,0.23522178293006407,-0.040102274300316876,0.225750384506706,0.6976527603543523
2020-01-07,S004,1.9242649020700315,0.9557167547671871,0.34249109279059914,0.5959808964109263,0.21759764376319757,0.9557167547671871
2020-01-07,S005,0.8130056568168801,1.0006251887507587,0.9481503450471886,0.4308261267669443,-0.022483661191563767,1.0006251887507587
2020-01-07,S006,-0.8215078272846988,-0.053006147513026125,-0.7358511531251991,-0.09782949469960453,0.5483024498490672,-0.053006147513026125
2020-01-07,S007,0.23687253505575584,0.3814837654840748,0.8491053842470536,0.6501807985330509,0.9454476025502297,0.3814837654840748
2020-01-07,S008,1.2534215032589666,1.3242921977153705,0.5923244868461914,0.07007306260974527,-0.34768084939396826,1.3242921977153705
2020-01-07,S009,0.15796940595039016,0.24319315910108763,0.06340435269467021,-0.07255755939575458,-0.21281515078423946,0.24319315910108763
2020-01-07,S010,-0.14578328738910698,-0.05756110060175851,-0.46944955966612345,-0.9950641033733217,-0.3643902023375275,-0.05756110060175851
2020-01-07,S011,0.36922140292998135,0.49198560689563653,0.062184100502254244,0.5561498138052577,0.07316752084949911,0.49198560689563653
2020-01-07,S012,-1.673173784306811,-1.4584641173773465,-0.4633988180204086,-0.7692144611633097,-0.30994266411872656,-1.4584641173773465
2020-01-07,S013,-0.062006554505314435,-0.5870817881475868,0.5326492090157708,-0.1458519372726486,0.6315351404331395,-0.5870817881475868
2020-01-07,S014,0.812472554956828,0.9488031733338164,0.30702803734806994,-0.07026352230740399,-0.39433836078839785,0.9488031733338164
2020-01-07,S015,-0.6617088961071428,-0.6410612527490882,0.7247584584669496,-0.2897962597775422,-0.37715531364656707,-0.6410612527490882
2020-01-07,S016,0.002593573958670242,-0.1156549912949076,-0.2324521064262108,0.7509542779413297,-0.3207432728521725,-0.1156549912949076
2020-01-07,S017,0.19095892876245188,-0.0063925576115614335,-0.040758776132207686,-0.19104721043583592,-0.7286438201911373,-0.0063925576115614335
2020-01-07,S018,-0.296015189319643,-0.23511756506126408,0.6502945872367292,0.027944076720507714,0.005567381695888171,-0.23511756506126408
2020-01-07,S019,1.919106034365431,1.893585676608466,0.7365191113108456,0.062064200571085026,-0.018495344070894412,1.893585676608466
2020-01-07,S020,-2.344931169029796,-1.81029485344343,-0.48766676256344,-0.10262897381776531,0.0072423890826964765,-1.81029485344343
2020-01-07,S021,0.666449902736563,0.5100214225109538,-0.19055472898631498,-0.3238361932012508,0.1286679511102855,0.5100214225109538
2020-01-07,S022,-0.2775633166968923,0.0947840097166755,-0.880673499517536,0.48980303034614153,0.11713058881801937,0.0947840097166755
2020-01-07,S023,0.7138494311506604,0.4024675197101113,-0.26810520833158286,0.5299019192423996,-0.7842740827346274,0.4024675197101113
2020-01-07,S024,-0.25874353576797365,-0.19340397718702018,-0.5298547191690499,-0.5156782945411928,0.523068805535601,-0.19340397718702018
2020-01-07,S025,0.5588017335004983,0.3563506435588988,0.07563325416508543,-0.06481659413453342,0.0484357531348152,0.3563506435588988
2020-01-07,S026,0.2597956169563087,0.014157478093720977,0.19958393149204418,0.565605168578608,-0.21208102800063156,0.014157478093720977
2020-01-07,S027,-0.8662577123337416,-0.701245388159184,-1.0572120013779944,-0.2779980752068883,-0.042181240712755516,-0.701245388159184
2020-01-07,S028,-1.712230664422422,-1.2602638909018529,-0.7508448107597854,-0.33475003565386446,0.03489414113618498,-1.2602638909018529
2020-01-07,S029,0.011286084892600481,-0.5824713363731342,0.8750927548918617,-0.027887650999969052,0.5886808663728962,-0.5824713363731342
2020-01-07,S030,1.4991573526403081,2.4949570899129316,0.7927715317634464,0.25736121646278937,0.35404206809688316,2.4949570899129316
2020-01-07,S031,1.5459987309300482,1.1738312195232645,0.29884257551243126,-0.4288022920495655,-0.18075694456489336,1.1738312195232645
2020-01-07,S032,0.9038145057400283,1.0976058040920385,0.6819841026566703,0.24384557404475765,-0.24062362174067628,1.0976058040920385
2020-01-07,S033,0.36941427481078976,0.5364670456031072,0.06800762965292252,0.32046235579696614,0.31346563625872265,0.5364670456031072
2020-01-07,S034,-0.03910314523953773,-0.5202476798599612,-0.6107799348444507,0.6302512568743781,-0.19860668675567716,-0.5202476798599612
2020-01-07,S035,1.1252198892621579,0.8338122950183833,0.32696527542933845,0.30567506712475234,-0.3479239409013146,0.8338122950183833
2020-01-07,S036,0.11971734639182308,0.09484870960390951,0.01945298447579509,-0.24132777952845538,0.4325745785641191,0.09484870960390951
2020-01-07,S037,1.8710002797024687,1.505391300365212,0.4414397532536836,0.3936017447383452,0.08512653701939633,1.505391300365212
2020-01-07,S038,1.4040180742068584,1.3855879671556024,0.23544896308628716,0.3762387233097093,0.10651341971479668,1.3855879671556024
2020-01-07,S039,0.19365707846960423,0.13726855897335552,0.3276498329716445,-0.3047905133728194,0.713719136540952,0.13726855897335552
2020-01-07,S040,-1.5677647505523695,-1.1970233739546383,-0.8531338709862076,-0.6860524325327311,-0.08172355876157142,-1.1970233739546383
2020-01-07,S041,1.0146236311259602,1.1313483686328956,0.24166154331874384,0.13508484865761505,-0.3250139870986189,1.1313483686328956
2020-01-07,S042,-1.9260550695677419,-1.5068320542343407,-0.808016050560723,-0.483680021248983,0.12892831042820418,-1.5068320542343407
2020-01-07,S043,0.7673945682070925,0.24789648633332007,0.32881476594599907,0.17168866002618788,0.15729220330543403,0.24789648633332007
2020-01-07,S044,0.6536786870972053,-0.25717778807761027,0.22246441199607034,0.785486395701337,0.4443806649983932,-0.25717778807761027
2020-01-07,S045,-1.9096611335151845,-1.2867207190083183,-0.22826728294300935,-0.8444845051160439,-0.414620400290481,-1.2867207190083183
2020-01-07,S046,-0.6590009462645388,-0.47545498629192595,-0.3733311337530999,0.07248185337051906,-0.2179776798889473,-0.47545498629192595
2020-01-07,S047,-0.2895183341588057,-0.1539402020040428,0.19871050529955486,0.13186335107646274,0.0403826951849105,-0.1539402020040428
2020-01-07,S048,-0.47546766548106073,-0.6760794815151894,-0.6773184663630979,-0.13607522092636767,0.2660273855850937,-0.6760794815151894
2020-01-07,S049,0.153427924428581,0.5959579813163042,-0.06360659730299285,0.08428540191746409,0.0683163426090346,0.5959579813163042
2020-01-08,S000,-1.0224429613635662,-1.4662470192089798,-0.782685932006168,-0.02130524514668186,-0.4351684726707684,-1.4662470192089798
2020-01-08,S001,-0.0949646714217892,-0.20110399619301075,0.4373347171544428,-0.0488232042771126,-0.02736954476322097,-0.20110399619301075
2020-01-08,S002,-2.223736012013158,-1.662807169892218,-1.8485850655374902,-0.7283057807452843,-0.228608530705838,-1.662807169892218
2020-01-08,S003,-2.164307021918593,-2.2954789453472575,-1.172764383427262,-0.8008549456237133,0.21283072036185058,-2.2954789453472575
2020-01-08,S004,-1.359452407624078,-1.889745791426162,-0.9377068476720078,-0.7791651772272388,0.6325529555894983,-1.889745791426162
2020-01-08,S005,0.3884594351010491,0.5249011756710347,0.19881453563032478,0.1180951058799393,-0.38549385551617016,0.5249011756710347
2020-01-08,S006,1.8853032726075705,1.3713442040375152,0.5111479665456613,0.057733308435860664,0.34816198333822324,1.3713442040375152
2020-01-08,S007,1.6603163029326933,1.5336041768843143,0.33038782792732985,0.7058705775102854,-0.37058540830804,1.5336041768843143
2020-01-08,S008,0.3733341571476288,1.099608942518787,-0.05908410574077816,-0.39717128154993214,0.2909370794371627,1.099608942518787
